x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,label,gesture_name
-0.0035546424254131025,-0.00820766617372601,0.023594326894014018,-0.131335918442205,-0.15010952286214893,0.15879458117740888,-0.23336725951379964,-0.33778315878384924,0.28378733320944804,-0.3134770072145433,-0.4402638989991848,0.40005462159138006,-0.4231253055774147,-0.6730262581599108,0.5207522602377209,-0.09045550816322173,-0.26578042852149847,0.1094949627426777,-0.16773763625830682,-0.39351025502884246,0.2684826013121195,-0.30954061951910045,-0.6033685296301413,0.4605422971838321,-0.3375128841387308,-0.7480356931224632,0.5127966487059966,-0.043555635041525764,-0.1839722332165502,0.11046952848277324,-0.07359768171693629,-0.4066045337531665,0.2565844348072687,-0.14896057909113458,-0.5401195764626889,0.39827619001372844,-0.20946426204259005,-0.7603592908623437,0.4551831339979188,-0.02497817078054224,-0.26221917860474125,0.09360055000238751,-0.02739166324198339,-0.3887203809363389,0.2796024682274902,-0.11586449528247167,-0.6308341238211702,0.3940587270421678,-0.11612214845927425,-0.8469602447988133,0.5484927317461928,-0.0062964967405344,-0.24871720769734956,0.13545232493477033,0.006164871011550287,-0.4194181775964458,0.29677639451155874,0.07968665865305467,-0.6013278013626562,0.37485335268228315,0.06950546022354076,-0.7984062652227074,0.5830812511433298,0,Zero
-0.0035546424254131025,-0.00820766617372601,0.023594326894014018,-0.131335918442205,-0.15010952286214893,0.15879458117740888,-0.23336725951379964,-0.33778315878384924,0.28378733320944804,-0.3134770072145433,-0.4402638989991848,0.40005462159138006,-0.4231253055774147,-0.6730262581599108,0.5207522602377209,-0.09045550816322173,-0.26578042852149847,0.1094949627426777,-0.16773763625830682,-0.39351025502884246,0.2684826013121195,-0.30954061951910045,-0.6033685296301413,0.4605422971838321,-0.3375128841387308,-0.7480356931224632,0.5127966487059966,-0.043555635041525764,-0.1839722332165502,0.11046952848277324,-0.07359768171693629,-0.4066045337531665,0.2565844348072687,-0.14896057909113458,-0.5401195764626889,0.39827619001372844,-0.20946426204259005,-0.7603592908623437,0.4551831339979188,-0.02497817078054224,-0.26221917860474125,0.09360055000238751,-0.02739166324198339,-0.3887203809363389,0.2796024682274902,-0.11586449528247167,-0.6308341238211702,0.3940587270421678,-0.11612214845927425,-0.8469602447988133,0.5484927317461928,-0.0062964967405344,-0.24871720769734956,0.13545232493477033,0.006164871011550287,-0.4194181775964458,0.29677639451155874,0.07968665865305467,-0.6013278013626562,0.37485335268228315,0.06950546022354076,-0.7984062652227074,0.5830812511433298,0,Zero
-0.0035546424254131025,-0.00820766617372601,0.023594326894014018,-0.131335918442205,-0.15010952286214893,0.15879458117740888,-0.23336725951379964,-0.33778315878384924,0.28378733320944804,-0.3134770072145433,-0.4402638989991848,0.40005462159138006,-0.4231253055774147,-0.6730262581599108,0.5207522602377209,-0.09045550816322173,-0.26578042852149847,0.1094949627426777,-0.16773763625830682,-0.39351025502884246,0.2684826013121195,-0.30954061951910045,-0.6033685296301413,0.4605422971838321,-0.3375128841387308,-0.7480356931224632,0.5127966487059966,-0.043555635041525764,-0.1839722332165502,0.11046952848277324,-0.07359768171693629,-0.4066045337531665,0.2565844348072687,-0.14896057909113458,-0.5401195764626889,0.39827619001372844,-0.20946426204259005,-0.7603592908623437,0.4551831339979188,-0.02497817078054224,-0.26221917860474125,0.09360055000238751,-0.02739166324198339,-0.3887203809363389,0.2796024682274902,-0.11586449528247167,-0.6308341238211702,0.3940587270421678,-0.11612214845927425,-0.8469602447988133,0.5484927317461928,-0.0062964967405344,-0.24871720769734956,0.13545232493477033,0.006164871011550287,-0.4194181775964458,0.29677639451155874,0.07968665865305467,-0.6013278013626562,0.37485335268228315,0.06950546022354076,-0.7984062652227074,0.5830812511433298,0,Zero
-0.0035546424254131025,-0.00820766617372601,0.023594326894014018,-0.131335918442205,-0.15010952286214893,0.15879458117740888,-0.23336725951379964,-0.33778315878384924,0.28378733320944804,-0.3134770072145433,-0.4402638989991848,0.40005462159138006,-0.4231253055774147,-0.6730262581599108,0.5207522602377209,-0.09045550816322173,-0.26578042852149847,0.1094949627426777,-0.16773763625830682,-0.39351025502884246,0.2684826013121195,-0.30954061951910045,-0.6033685296301413,0.4605422971838321,-0.3375128841387308,-0.7480356931224632,0.5127966487059966,-0.043555635041525764,-0.1839722332165502,0.11046952848277324,-0.07359768171693629,-0.4066045337531665,0.2565844348072687,-0.14896057909113458,-0.5401195764626889,0.39827619001372844,-0.20946426204259005,-0.7603592908623437,0.4551831339979188,-0.02497817078054224,-0.26221917860474125,0.09360055000238751,-0.02739166324198339,-0.3887203809363389,0.2796024682274902,-0.11586449528247167,-0.6308341238211702,0.3940587270421678,-0.11612214845927425,-0.8469602447988133,0.5484927317461928,-0.0062964967405344,-0.24871720769734956,0.13545232493477033,0.006164871011550287,-0.4194181775964458,0.29677639451155874,0.07968665865305467,-0.6013278013626562,0.37485335268228315,0.06950546022354076,-0.7984062652227074,0.5830812511433298,0,Zero
-0.0035546424254131025,-0.00820766617372601,0.023594326894014018,-0.131335918442205,-0.15010952286214893,0.15879458117740888,-0.23336725951379964,-0.33778315878384924,0.28378733320944804,-0.3134770072145433,-0.4402638989991848,0.40005462159138006,-0.4231253055774147,-0.6730262581599108,0.5207522602377209,-0.09045550816322173,-0.26578042852149847,0.1094949627426777,-0.16773763625830682,-0.39351025502884246,0.2684826013121195,-0.30954061951910045,-0.6033685296301413,0.4605422971838321,-0.3375128841387308,-0.7480356931224632,0.5127966487059966,-0.043555635041525764,-0.1839722332165502,0.11046952848277324,-0.07359768171693629,-0.4066045337531665,0.2565844348072687,-0.14896057909113458,-0.5401195764626889,0.39827619001372844,-0.20946426204259005,-0.7603592908623437,0.4551831339979188,-0.02497817078054224,-0.26221917860474125,0.09360055000238751,-0.02739166324198339,-0.3887203809363389,0.2796024682274902,-0.11586449528247167,-0.6308341238211702,0.3940587270421678,-0.11612214845927425,-0.8469602447988133,0.5484927317461928,-0.0062964967405344,-0.24871720769734956,0.13545232493477033,0.006164871011550287,-0.4194181775964458,0.29677639451155874,0.07968665865305467,-0.6013278013626562,0.37485335268228315,0.06950546022354076,-0.7984062652227074,0.5830812511433298,0,Zero
-0.0035546424254131025,-0.00820766617372601,0.023594326894014018,-0.131335918442205,-0.15010952286214893,0.15879458117740888,-0.23336725951379964,-0.33778315878384924,0.28378733320944804,-0.3134770072145433,-0.4402638989991848,0.40005462159138006,-0.4231253055774147,-0.6730262581599108,0.5207522602377209,-0.09045550816322173,-0.26578042852149847,0.1094949627426777,-0.16773763625830682,-0.39351025502884246,0.2684826013121195,-0.30954061951910045,-0.6033685296301413,0.4605422971838321,-0.3375128841387308,-0.7480356931224632,0.5127966487059966,-0.043555635041525764,-0.1839722332165502,0.11046952848277324,-0.07359768171693629,-0.4066045337531665,0.2565844348072687,-0.14896057909113458,-0.5401195764626889,0.39827619001372844,-0.20946426204259005,-0.7603592908623437,0.4551831339979188,-0.02497817078054224,-0.26221917860474125,0.09360055000238751,-0.02739166324198339,-0.3887203809363389,0.2796024682274902,-0.11586449528247167,-0.6308341238211702,0.3940587270421678,-0.11612214845927425,-0.8469602447988133,0.5484927317461928,-0.0062964967405344,-0.24871720769734956,0.13545232493477033,0.006164871011550287,-0.4194181775964458,0.29677639451155874,0.07968665865305467,-0.6013278013626562,0.37485335268228315,0.06950546022354076,-0.7984062652227074,0.5830812511433298,0,Zero
-0.0035546424254131025,-0.00820766617372601,0.023594326894014018,-0.131335918442205,-0.15010952286214893,0.15879458117740888,-0.23336725951379964,-0.33778315878384924,0.28378733320944804,-0.3134770072145433,-0.4402638989991848,0.40005462159138006,-0.4231253055774147,-0.6730262581599108,0.5207522602377209,-0.09045550816322173,-0.26578042852149847,0.1094949627426777,-0.16773763625830682,-0.39351025502884246,0.2684826013121195,-0.30954061951910045,-0.6033685296301413,0.4605422971838321,-0.3375128841387308,-0.7480356931224632,0.5127966487059966,-0.043555635041525764,-0.1839722332165502,0.11046952848277324,-0.07359768171693629,-0.4066045337531665,0.2565844348072687,-0.14896057909113458,-0.5401195764626889,0.39827619001372844,-0.20946426204259005,-0.7603592908623437,0.4551831339979188,-0.02497817078054224,-0.26221917860474125,0.09360055000238751,-0.02739166324198339,-0.3887203809363389,0.2796024682274902,-0.11586449528247167,-0.6308341238211702,0.3940587270421678,-0.11612214845927425,-0.8469602447988133,0.5484927317461928,-0.0062964967405344,-0.24871720769734956,0.13545232493477033,0.006164871011550287,-0.4194181775964458,0.29677639451155874,0.07968665865305467,-0.6013278013626562,0.37485335268228315,0.06950546022354076,-0.7984062652227074,0.5830812511433298,0,Zero
-0.0035546424254131025,-0.00820766617372601,0.023594326894014018,-0.131335918442205,-0.15010952286214893,0.15879458117740888,-0.23336725951379964,-0.33778315878384924,0.28378733320944804,-0.3134770072145433,-0.4402638989991848,0.40005462159138006,-0.4231253055774147,-0.6730262581599108,0.5207522602377209,-0.09045550816322173,-0.26578042852149847,0.1094949627426777,-0.16773763625830682,-0.39351025502884246,0.2684826013121195,-0.30954061951910045,-0.6033685296301413,0.4605422971838321,-0.3375128841387308,-0.7480356931224632,0.5127966487059966,-0.043555635041525764,-0.1839722332165502,0.11046952848277324,-0.07359768171693629,-0.4066045337531665,0.2565844348072687,-0.14896057909113458,-0.5401195764626889,0.39827619001372844,-0.20946426204259005,-0.7603592908623437,0.4551831339979188,-0.02497817078054224,-0.26221917860474125,0.09360055000238751,-0.02739166324198339,-0.3887203809363389,0.2796024682274902,-0.11586449528247167,-0.6308341238211702,0.3940587270421678,-0.11612214845927425,-0.8469602447988133,0.5484927317461928,-0.0062964967405344,-0.24871720769734956,0.13545232493477033,0.006164871011550287,-0.4194181775964458,0.29677639451155874,0.07968665865305467,-0.6013278013626562,0.37485335268228315,0.06950546022354076,-0.7984062652227074,0.5830812511433298,0,Zero
-0.0035546424254131025,-0.00820766617372601,0.023594326894014018,-0.131335918442205,-0.15010952286214893,0.15879458117740888,-0.23336725951379964,-0.33778315878384924,0.28378733320944804,-0.3134770072145433,-0.4402638989991848,0.40005462159138006,-0.4231253055774147,-0.6730262581599108,0.5207522602377209,-0.09045550816322173,-0.26578042852149847,0.1094949627426777,-0.16773763625830682,-0.39351025502884246,0.2684826013121195,-0.30954061951910045,-0.6033685296301413,0.4605422971838321,-0.3375128841387308,-0.7480356931224632,0.5127966487059966,-0.043555635041525764,-0.1839722332165502,0.11046952848277324,-0.07359768171693629,-0.4066045337531665,0.2565844348072687,-0.14896057909113458,-0.5401195764626889,0.39827619001372844,-0.20946426204259005,-0.7603592908623437,0.4551831339979188,-0.02497817078054224,-0.26221917860474125,0.09360055000238751,-0.02739166324198339,-0.3887203809363389,0.2796024682274902,-0.11586449528247167,-0.6308341238211702,0.3940587270421678,-0.11612214845927425,-0.8469602447988133,0.5484927317461928,-0.0062964967405344,-0.24871720769734956,0.13545232493477033,0.006164871011550287,-0.4194181775964458,0.29677639451155874,0.07968665865305467,-0.6013278013626562,0.37485335268228315,0.06950546022354076,-0.7984062652227074,0.5830812511433298,0,Zero
-0.0035546424254131025,-0.00820766617372601,0.023594326894014018,-0.131335918442205,-0.15010952286214893,0.15879458117740888,-0.23336725951379964,-0.33778315878384924,0.28378733320944804,-0.3134770072145433,-0.4402638989991848,0.40005462159138006,-0.4231253055774147,-0.6730262581599108,0.5207522602377209,-0.09045550816322173,-0.26578042852149847,0.1094949627426777,-0.16773763625830682,-0.39351025502884246,0.2684826013121195,-0.30954061951910045,-0.6033685296301413,0.4605422971838321,-0.3375128841387308,-0.7480356931224632,0.5127966487059966,-0.043555635041525764,-0.1839722332165502,0.11046952848277324,-0.07359768171693629,-0.4066045337531665,0.2565844348072687,-0.14896057909113458,-0.5401195764626889,0.39827619001372844,-0.20946426204259005,-0.7603592908623437,0.4551831339979188,-0.02497817078054224,-0.26221917860474125,0.09360055000238751,-0.02739166324198339,-0.3887203809363389,0.2796024682274902,-0.11586449528247167,-0.6308341238211702,0.3940587270421678,-0.11612214845927425,-0.8469602447988133,0.5484927317461928,-0.0062964967405344,-0.24871720769734956,0.13545232493477033,0.006164871011550287,-0.4194181775964458,0.29677639451155874,0.07968665865305467,-0.6013278013626562,0.37485335268228315,0.06950546022354076,-0.7984062652227074,0.5830812511433298,0,Zero
